,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
23UM08z_06,zirc,2.45983045,0.00369552,8349,1300,,1689779656,10000-4454-16698-001.csv
23UM08z_06_re1,zirc,0.634238152,0.00128763,8350,1300,re-extract 20%,1689780791,10000-4455-16700-001.csv
23UM08z_06_re2,zirc,0.004216899,9.07E-05,8351,1300,,1689781929,10000-4456-16702-001.csv
std1301,std,1.174305431,0.002275461,8352,1301,,1689782479,10000-4457-16704-001.csv
23UM08z_07,zirc,3.497476248,0.00488455,8353,1301,,1689783860,10000-4458-16706-001.csv
23UM08z_07_re1,zirc,0.160381838,0.000510894,8354,1301,re-extract 4%,1689785436,10000-4459-16708-001.csv
23UM08z_07_re2,zirc,0.03121871,0.000242204,8355,1301,,1689786576,10000-4460-16710-001.csv
FCT_AM_z06,zirc,0.319145869,0.00077835,8356,1301,,1689787732,10000-4461-16712-001.csv
FCT_AM_z06_re1,zirc,0.004551307,8.93E-05,8357,1301,,1689788818,10000-4462-16714-001.csv
23UM08z_08,zirc,2.243911505,0.003104682,8358,1301,,1689790026,10000-4463-16716-001.csv
23UM08z_08_re1,zirc,0.739789688,0.001107712,8359,1301,re-extract 25%,1689791158,10000-4464-16718-001.csv
23UM08z_08_re2,zirc,0.04576996,0.000356387,8360,1301,,1689792280,10000-4465-16720-001.csv
std1302,std,1.175401285,0.001171751,8361,1302,,1689792816,10000-4466-16722-001.csv
23UM08z_09,zirc,6.409718077,0.007608362,8362,1302,,1689793940,10000-4467-16724-001.csv
23UM08z_09_re1,zirc,0.26157358,0.000674666,8363,1302,re-extract 3.86%,1689795064,10000-4468-16726-001.csv
23UM08z_09_re2,zirc,0.15098828,0.000567977,8364,1302,,1689796171,10000-4469-16728-001.csv
23UM08z_10,zirc,2.149677959,0.003744983,8365,1302,,1689797374,10000-4470-16730-001.csv
23UM08z_10_re1,zirc,0.094119963,0.00042832,8366,1302,re-extract 4%,1689798462,10000-4471-16732-001.csv
23UM08z_10_re2,zirc,0.048169611,0.0007494,8367,1302,,1689799560,10000-4472-16734-001.csv
23UM08z_11,zirc,9.579604334,0.016339693,8368,1302,,1689800861,10000-4473-16736-001.csv
23UM08z_11_re1,zirc,0.641989796,0.000925329,8369,1302,re-extract 6%,1689801933,10000-4474-16738-001.csv
std1303,std,1.175643456,0.002461968,8370,1303,,1689802470,10000-4475-16740-001.csv
23UM08z_11_re2,zirc,0.201752721,0.000473069,8371,1303,,1689803577,10000-4476-16742-001.csv
