,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
DV2206_A,ap,0.043381472,0.000291475,11313,1822,,1736449143,10000-7395-22626-001.csv
DV2206_B,ap,0.042784479,0.000275906,11314,1822,,1736449827,10000-7396-22628-001.csv
DURANGO_T,ap,0.125690973,0.000517492,11315,1822,,1736451121,10000-7397-22630-001.csv
DV2206_C,ap,0.00322913,6.16E-05,11316,1822,,1736452201,10000-7398-22632-001.csv
DV2206_D,ap,0.863575446,0.001505651,11317,1822,,1736453006,10000-7399-22634-001.csv
DV2206_E,ap,0.129945028,0.000505578,11318,1822,,1736453768,10000-7400-22636-001.csv
std1823,std,1.227766404,0.001846398,11319,1823,,1736454298,10000-7401-22638-001.csv
GTHERMO_04_A,ap,0.026915399,0.000249704,11320,1823,,1736454994,10000-7402-22640-001.csv
GTHERMO_04_B,ap,1.072617917,0.002331965,11321,1823,,1736455749,10000-7403-22642-001.csv
GTHERMO_04_C,ap,3.103395642,0.004152699,11322,1823,,1736456414,10000-7404-22644-001.csv
GTHERMO_04_D,ap,0.672664748,0.001478115,11323,1823,,1736457098,10000-7405-22646-001.csv
GTHERMO_04_E,ap,0.252026277,0.000763014,11324,1823,,1736457821,10000-7406-22648-001.csv
Durango_U,ap,0.139753834,0.000619633,11325,1823,,1736458481,10000-7407-22650-001.csv
std1824,std,1.222282361,0.001858227,11326,1824,,1736458982,10000-7408-22652-001.csv
A5DB40_A,ap,0.332567881,0.000938208,11327,1824,,1736459631,10000-7409-22654-001.csv
A5DB40_B,ap,0.048109328,0.000344815,11328,1824,,1736460266,10000-7410-22656-001.csv
A5DB40_C,ap,0.204255626,0.000525056,11329,1824,,1736460981,10000-7411-22658-001.csv
A5DB40_D,ap,0.346641905,0.000897069,11330,1824,,1736461701,10000-7412-22660-001.csv
A5DB40_E,ap,0.03679593,0.000194173,11331,1824,,1736462479,10000-7413-22662-001.csv
THERMO_14_A,ap,0.156021985,0.000472775,11332,1824,,1736463163,10000-7414-22664-001.csv
std1825,std,1.225593667,0.002485659,11333,1825,,1736463684,10000-7415-22666-001.csv
THERMO_14_B,ap,0.029068773,0.000307146,11334,1825,,1736464318,10000-7416-22668-001.csv
DURANGO_V,ap,0.05181758,0.000389115,11335,1825,,1736465034,10000-7417-22670-001.csv
THERMO_14_C,ap,0.236693765,0.000859872,11336,1825,,1736465751,10000-7418-22672-001.csv
THERMO_14_D,ap,0.146500223,0.000577106,11337,1825,,1736466666,10000-7419-22674-001.csv
THERMO_14_E,ap,0.328685709,0.000759209,11338,1825,,1736467421,10000-7420-22676-001.csv
A3DB32_A,ap,0.563263546,0.001270761,11339,1825,,1736468107,10000-7421-22678-001.csv
A3DB32_B,ap,0.006061551,0.000122738,11340,1825,,1736468896,10000-7422-22680-001.csv
A3DB32_B_re1,ap,0.067107245,0.000353877,11341,1825,,1736469541,10000-7423-22682-001.csv
STD1826,std,1.224579364,0.001892291,11342,1826,,1736470085,10000-7424-22684-001.csv
A3DB32_C,ap,0.055565966,0.000365535,11343,1826,,1736470992,10000-7425-22686-001.csv
A3DB32_D,ap,0.020645722,0.000173789,11344,1826,,1736472141,10000-7426-22688-001.csv
DURANGO_W,ap,0.223298877,0.000634126,11345,1826,,1736472859,10000-7427-22690-001.csv
lb03_01102025,lb,0.002899384,5.01E-05,11351,1827,,1736527556,10000-7431-22702-001.csv
A3DB32_E,ap,0.00556303,0.000104775,11353,1828,,1736529175,10000-7433-22706-001.csv
THERMO23_09_A,ap,0.051429953,0.000340463,11354,1828,,1736529916,10000-7434-22708-001.csv
THERMO23_09_B,ap,0.015616613,0.000150681,11355,1828,,1736530620,10000-7435-22710-001.csv
THERMO23_09_C,ap,0.037259664,0.000359015,11356,1828,,1736531419,10000-7436-22712-001.csv
THERMO23_09_D,ap,0.027510617,0.000221058,11357,1828,,1736532094,10000-7437-22714-001.csv
THERMO23_09_E,ap,0.040223749,0.000264505,11358,1828,,1736532862,10000-7438-22716-001.csv
STD1829,std,1.224717969,0.001929871,11359,1829,,1736533390,10000-7439-22718-001.csv
ZBTH23_04_D,ap,0.032634855,0.000276473,11360,1829,,1736534197,10000-7440-22720-001.csv
ZBTH23_04_E,ap,0.003105235,8.11E-05,11361,1829,,1736534867,10000-7441-22722-001.csv
DURANGO_X,ap,0.00482182,0.000106634,11362,1829,,1736535527,10000-7442-22724-001.csv
THERMO23_07_F,ap,0.004397449,0.000112163,11363,1829,,1736536181,10000-7443-22726-001.csv
A5DB40_F,ap,2.46702071,0.003216923,11364,1829,,1736536891,10000-7444-22728-001.csv
THERMO23_09_F,ap,0.038304829,0.000302038,11365,1829,,1736537632,10000-7445-22730-001.csv
STD1830,std,1.228072522,0.001586429,11366,1830,,1736538202,10000-7446-22732-001.csv
DV2206_F,ap,0.003323299,9.18E-05,11367,1830,,1736538883,10000-7447-22734-001.csv
A3DB32_F,ap,0.347955352,0.001010335,11368,1830,,1736540160,10000-7448-22736-001.csv
THERMO_12_F,ap,0.092411775,0.000451832,11369,1830,,1736540922,10000-7449-22738-001.csv
STD1831,std,1.23314694,0.002206045,11370,1831,,1736541461,10000-7450-22740-001.csv
