,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,U_ng_1s_%,Th_ng,Th_ng_1s,Th_ng_1s_%,Sm_ng,Sm_ng_1s,Sm_ng_1s_%,He_pmol,He_pmol_1s,He_pmol_1s_%mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU,He_pmol_1s_%,mass_morph_g
z24TR05g_EM_z3,,"clear, round tips, inclusions, rough surfaces",27.28572983408024,0.37232462433948504,1.3645397304874236,36.88954383036426,0.677202014053809,18.492824823451738,0.25125040131729737,1.3586372212787812,3.1443976879866624,0.037837994389974025,1.203346336709764,1.0553397111666216,0.023178391212617756,2.1962966964443407,0,0,0,0.33871078626636647,0.002761251929562525,,1857.5851196708352,623.4527366403371,0.0,2004.0965127813145,0.8152240913258196,1.6927341066038745e-06
z24TR05g_EM_z4,,"Fabricated, dark edges, scratches, inclusions",28.759218466551758,0.6154904435569917,2.1401501027325702,43.61048456767819,0.7233940068506507,20.819140031168423,0.4436280805060945,2.1308664999703972,2.561574087314982,0.05369271988012415,2.0960830352716577,0.5776370472882841,0.009399076389826996,1.627159551824271,0,0,0,0.30318749320401833,0.002804020764541659,,825.4067248295136,186.12989009510773,0.0,869.1472490018639,0.9248471086024652,3.103408308e-06
z24TR05g_EM_z5,,"Fabricated, dark inclusions, one blunt tip",18.590458629062855,0.26645196950502426,1.433272706292863,46.68029280023992,0.7390973855604167,13.746406784684634,0.19635962753160743,1.4284433060018182,6.754644874391779,0.08265462936975371,1.2236709835496173,2.441949206425343,0.03586437012887733,1.4686779739115676,0,0,0,0.5437031348974928,0.005004825519140448,,1955.6137054189112,706.9963595165682,0.0,2121.7578499053047,0.9205070189790306,3.453977058799999e-06
z24UM07_DJ_z4,laser shut off,"Very clear, little wonky on one side, inclusions (thread like)",87.59798741474694,1.9193824998285711,2.191126253552998,41.10005609984841,0.7062268638650533,62.00408315734802,1.3489334748170514,2.1755558765280947,0.40136709526933223,0.009185243245129043,2.2884893538583184,0.18226589432175413,0.006849627062219459,3.7580410134919737,0,0,0,0.14930196919009428,0.0011575796903162319,,199.3361026540013,90.52105528597032,0.0,220.60855064620432,0.7753278115457259,2.0135193270333335e-06
z24TR05g_EM_z6,,"Clear in mniddle dark on edges, scratches, inclusions, fabricated",38.0185497860334,0.6255866847086132,1.6454775056633817,38.9492377264196,0.6935417303532967,26.39496116816161,0.4324921137979916,1.6385404435437338,1.7901225887853047,0.026399842824504426,1.4747505556263691,0.3984391435953254,0.01007160357016774,2.5277645864024247,0,0,0,0.268583056915655,0.0024632038524049385,,778.9736372127226,173.3811923489431,0.0,819.7182174147242,0.9171106624117678,2.2980528521999994e-06
z24TR07_EM_z1,,"Dark but no fully damaged, dark, few inclusions & scratches",26.495559834814998,0.49371441521704973,1.8633854815489201,58.78249079821999,0.7880579128678716,20.89095797846597,0.3875129432165582,1.85493141873149,5.9089272416054675,0.11197606077908331,1.8950319778968745,3.4748723669468444,0.05693013678182367,1.6383374918556983,0,0,0,0.7590846145219662,0.00691860757862735,,890.2368100663336,523.5229957744259,0.0,1013.2647140733237,0.9114408916039414,6.637477999999999e-06
z24TR07_EM_z2,,DARK! One tip is really curved & weird,35.9189024507433,0.6595891072322949,1.836328679966794,75.26817739323394,0.8328649170992041,29.931826122996792,0.5479778362706897,1.8307531054701514,11.091245853551424,0.19981308464297043,1.8015386844841255,4.777689118214618,0.09053156808750995,1.8948819365907346,0,0,0,1.9761601455789841,0.0180309285218456,,773.2240264575894,333.0756585803771,0.0,851.496806223978,0.9124224351039535,1.4344155735000002e-05
z24TR07_EM_z4,,"Clear in middle, dark on tips, yellowish, fractures",32.02846503993685,0.5285234910536131,1.6501680314513605,47.2960019606057,0.7424146946499458,23.796178358134476,0.3911741069812784,1.643852643454236,3.2271884204803833,0.04889931248676755,1.5152295470708412,1.0794712009794054,0.024872260536074203,2.3041152476793796,0,0,0,0.4474211515201287,0.004099395432562079,,873.5613114433168,292.19994469752515,0.0,942.2282984472351,0.9162274556386623,3.6942895458e-06
z24TR07_EM_z5,,"Mostly clear, fractures +nt, zircon inclusion, tips are blunt & weird",19.224003361726737,0.35590172315737845,1.8513403085745748,63.45807469220118,0.8053841161309266,15.48783946963416,0.2861667925137921,1.847686974512215,3.216610437932453,0.05487004982802259,1.7058344765955407,0.38197140635770677,0.009180362196281237,2.4034160786590544,0,0,0,0.2762817823508082,0.0025530112434910264,,349.8907674879972,41.549410818573676,0.0,359.654879030362,0.9240606534995297,9.19318466453333e-06
z24TR07_EM_z6,,"Fuzzy w/ darker patches, blunt tips",109.87293391095483,2.1329209450860254,1.9412614819356921,43.21915421415295,0.7220074708727549,79.54613693406436,1.5372293750444619,1.9325003504804619,0.25838536273326274,0.004558420278615465,1.7641944692204679,0.03037927755197301,0.0026452795278092693,8.707512952813683,0,0,0,0.11463130929755543,0.001087164830957396,,98.28030260380827,11.555161480935666,0.0,100.99576555182814,0.9484013029419184,2.6290655999999997e-06
