,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
std2101,std,1.2686862897135547,0.0016395190202456364,12938,2101,,1784316330.5038238,10000-9003-25876-001.csv
ISCWC423_131-Zr,zirc,19.35740334179331,0.022529211881988215,12939,2101,,1784317770.3848362,10000-9004-25878-001.csv
ISCWC423_131-Zr_re1,zirc,0.0546636794632807,0.0003357419198253338,12940,2101,,1784319195.2051554,10000-9005-25880-001.csv
ISCWC423_28-Zr,zirc,11.555637946918326,0.008981954954495068,12941,2101,,1784321139.5603247,10000-9006-25882-001.csv
ISCWC423_28-Zr_re1,zirc,0.004524843874201954,6.192121451207127e-05,12942,2101,,1784322663.1494627,10000-9007-25884-001.csv
ISCWC423_113-Zr,zirc,19.944227048987848,0.01531238892694451,12943,2101,,1784324302.0674052,10000-9008-25886-001.csv
ISCWC423_113-Zr_re1,zirc,0.020220201213414415,0.00015999173257613,12944,2101,,1784325741.7457397,10000-9009-25888-001.csv
std2102,zirc,1.2668136743495437,0.0013775806829437478,12945,2102,,1784326374.3517635,10000-9010-25890-001.csv
ISCWC423_234-Zr,zirc,8.012242509689182,0.008083025929969099,12946,2102,"Did not couple well and had a hard time getting to 1100, spent ~75% of run between 1070-1090 while at full power",1784327931.8336663,10000-9011-25892-001.csv
ISCWC423_234-Zr_re1,zirc,0.003481546239584113,4.177452245130037e-05,12947,2102,"Did not couple well and had a hard time getting to 1100, was at 1080-1090 most of run",1784329460.4373808,10000-9012-25894-001.csv
FCT_Zr_26-5,zirc,1.8216074416143606,0.0018543305849656408,12948,2102,,1784330968.2208827,10000-9013-25896-001.csv
FCT_Zr_26-5_re1,zirc,0.004648345354909338,6.898140751413802e-05,12949,2102,,1784332407.8955379,10000-9014-25898-001.csv
std2103,std,1.2678411938618195,0.0018114183242691224,12950,2103,,1784332964.9138765,10000-9015-25900-001.csv
lb02_07182026,lb,0.0028058868310305352,4.7986276197119955e-05,12952,2103,,1784379090.094429,10000-9017-25904-001.csv
hb01_07182026,hb,0.002845221636945763,6.002746673312598e-05,12953,2103,,1784380547.6909714,10000-9018-25906-001.csv
std2104,std,1.2606054574165682,0.0010793353291650885,12954,2104,,1784381096.4526823,10000-9019-25908-001.csv
ISCWC423_71-Zr,zirc,11.263990871729067,0.012717282207630706,12955,2104,"Did not couple well, most of run btwn 1080-1040",1784382567.6689022,10000-9020-25910-001.csv
ISCWC423_71-Zr_re1,zirc,0.003581547292580359,4.778919166781627e-05,12956,2104,,1784384351.8109996,10000-9021-25912-001.csv
Meiser164-Zr,zirc,0.10883125022164268,0.0002920644374676547,12957,2104,,1784385859.3007283,10000-9022-25914-001.csv
Meiser164-Zr_re1,zirc,0.0028725993064407196,3.332510956467985e-05,12958,2104,,1784387392.8435428,10000-9023-25916-001.csv
Meiser136-Zr,zirc,0.3761991691874735,0.0007260592077762939,12959,2104,,1784388866.1341622,10000-9024-25918-001.csv
Meiser136-Zr_re1,zirc,0.002980829573640924,5.0353057235162726e-05,12960,2104,,1784390297.4208078,10000-9025-25920-001.csv
