,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
TR1704Z_02_re2,zirc,0.05099204574085514,0.0003589803900218374,7570,1142,re-extract 24.88%,1678475067.5267904,10000-3680-15140-001.csv
TR1704Z_02_re3,zirc,0.0661188945722983,0.00041754399580554304,7571,1142,re-extract 24.77%,1678476512.4696076,10000-3681-15142-001.csv
TR1704Z_02_re4,zirc,0.018687620703791756,0.00016187327204815734,7572,1142,re-extract 5.47%,1678477652.0208256,10000-3682-15144-001.csv
TR1704Z_02_re5,zirc,0.013829461065995493,0.0001362240708790439,7573,1142,re-extract 3.50%,1678478749.888164,10000-3683-15146-001.csv
std1143,std,1.1661129296979975,0.001986093417853948,7574,1143,,1678479262.3910038,10000-3684-15148-001.csv
FCTZ_AM_05,zirc,0.5766478434282266,0.001190496761497951,7575,1143,,1678480650.473209,10000-3685-15150-001.csv
FCTZ_AM_05_re1,zirc,0.04940770207239137,0.00037293659206477555,7576,1143,re-extract 7.26%,1678482155.9527664,10000-3686-15152-001.csv
FCTZ_AM_05_re2,zirc,0.007678515090495222,9.06541795592085e-05,7577,1143,re-extract 0.55%,1678483588.6636844,10000-3687-15154-001.csv
TR1704Z_03,zirc,1.9485142206736508,0.003483241841604468,7578,1143,,1678485031.5649107,10000-3688-15156-001.csv
TR1704Z_03_re1,zirc,0.00681762719679158,0.00013624585967582855,7579,1143,re-extract 0.13%,1678486453.759332,10000-3689-15158-001.csv
TR1704Z_04,zirc,1.9228749329453692,0.003231820338971133,7580,1143,,1678487865.5182772,10000-3690-15160-001.csv
TR1704Z_04_re1,zirc,0.004261807766358348,8.00423189057148e-05,7581,1143,re-extract 0%,1678488947.9817228,10000-3691-15162-001.csv
std1144,std,1.1655013545762363,0.0018856578640311973,7582,1144,,1678489499.400082,10000-3692-15164-001.csv
