,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,U_ng_1s_%,Th_ng,Th_ng_1s,Th_ng_1s_%,Sm_ng,Sm_ng_1s,Sm_ng_1s_%,He_pmol,He_pmol_1s,He_pmol_1s_%mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU,He_pmol_1s_%,mass_morph_g
Z23TR03_1_NM,,"dark, the tip on one side might be broken",23.677260308308306,0.3927002855804958,1.6585545813452836,40.61541355127266,0.7062976604010426,16.733377370610583,0.27680359893034484,1.65420042110868,9.28545082737175,0.1324253536120217,1.426159656369692,0.6257435194465616,0.012672828298310719,2.0252432353625003,0,0,0,0.851572422263622,0.008097961800305593,,2946.1352254399085,198.53909723994173,0.0,2992.791913291295,0.9509422321098489,3.1517395220666677e-06
Z23TR03_2_NM,,"rough tip, clear but cloudy, few inclusions, little broken on tip? Fabrics!!",51.251128803746994,0.8447699527340984,1.648295310663161,48.88438088981914,0.7488477122329699,38.42332953078152,0.6296162027554758,1.638629994964597,4.0666788587254885,0.06816408941938802,1.6761611080534373,2.1390111951595245,0.032921121330812944,1.539081300991402,0,0,0,0.9498757812557024,0.007262148982490442,,815.6707393193226,429.03039644366737,0.0,916.4928824835845,0.7645367031981947,4.985686825199998e-06
Z23TR03_3_Mag,,"cloudy, yellowish, few dark inclusions, rough on edges, fabricated",14.24608793110985,0.2943626105957336,2.0662697859172985,46.19784037668782,0.7392231422544409,10.534341924297427,0.21718984764587831,2.0617315177982842,10.058198237893286,0.2013395489654343,2.0017456825110793,0.26296173169134546,0.005767221477785321,2.1931790001119507,0,0,0,0.5747879713694306,0.004382404490975408,,2554.807035572482,66.79292516629562,0.0,2570.5033729865618,0.7624384484828977,3.9369698368e-06
Z23TR03_4_Mag,,"mostly clear on one side and dark on another, fractured",7.3261080906736735,0.13311093336863458,1.8169392496145158,51.348455982923475,0.7631930129848372,5.592032245386597,0.10139876764241967,1.8132722272135187,11.693768426618321,0.20223637550927961,1.7294371508925426,0.7360479462230997,0.012047189105941781,1.6367397216118609,0,0,0,0.35765037690789775,0.002766230658544463,,2043.9945390561945,128.65638583529037,0.0,2074.2287897274878,0.7734454755675607,5.721037019999999e-06
Z23TR03_5_Mag,,"rough edges, cloudy, few inclusions, fabricated",9.641672302969964,0.16077971059563237,1.6675500426010823,40.816763194775014,0.7073370124141025,6.82156692521356,0.11342480103622121,1.6627382283238432,6.514192046346256,0.10215952732545346,1.5682609078550835,0.6367385255856041,0.011682402902856562,1.8347253124211913,0,0,0,0.24504739442411036,0.001876742504633597,,2562.8032523785164,250.50467543411884,0.0,2621.671851105534,0.7658691940161855,2.5418229199999997e-06
FCTVV_Z4_EM,,clear with inclusions,27.038859950107813,0.640092501446174,2.3673058058929803,52.166191587818304,0.763012039401204,20.64330129976909,0.4858223628818721,2.353414097033532,1.2335994446159924,0.03198929230776441,2.59316688633257,0.7476957340878003,0.018351527711301923,2.4544111828712056,0,0,0,0.15717911638055893,0.0012871234507566378,,261.979628921813,158.78821267118872,0.0,299.29485889954236,0.8188896084898966,4.708760943333332e-06
Z23TR03_6_Mag,,"abraded tips, mostly clear, few inclusions, darker on one side",15.653258262704554,0.2965485714393537,1.894484627177654,49.1217658405491,0.7531006788337855,11.792448646181708,0.22284379303755522,1.8897160354368818,9.04152703527084,0.16512286055840972,1.8262718223842973,0.7638658610533976,0.011576279194650449,1.5154858706064382,0,0,0,0.5864248510739059,0.004532572588475566,,2307.065448963653,194.910497840078,0.0,2352.8694159560714,0.7729161852836173,3.9190596172e-06
Z23TR03_7_Mag,,dark(because of fracture?) few light spots,10.285623086593706,0.20677406631488054,2.010321247182294,39.43914926658956,0.6985282843587696,7.186655694671143,0.1440820229998246,2.0048549578722747,5.685461528816236,0.11067517921411786,1.9466349152689002,0.2931002966311818,0.01372687593898309,4.683337443447249,0,0,0,0.2229115835471206,0.0017121358584434186,,2340.0643988698193,120.63639266021332,0.0,2368.4139511449694,0.7680784601673674,2.4296175488000003e-06
Z23TR03_8_Mag,,"clear on wider side and dark on shorter side, few inclusions, little rough on one side",15.509513361320016,0.2623028526336088,1.6912384452227855,45.14271766079085,0.7334353330330722,11.379258208489098,0.19201839473103147,1.6874421092561451,9.601878967349926,0.14815548781524385,1.5429843296195398,0.4721824377117837,0.007290524798932413,1.5440059215803552,0,0,0,0.5959880574720726,0.004948572207346017,,2777.3122165953087,136.5772321415368,0.0,2809.4078661485696,0.8303139878902527,3.4572558713333333e-06
Z23TR06_1_Mag,,"dirty, diagonal shape but not crack, few inclusions, fabricated",16.50005605955582,0.28740812662291876,1.7418615160187265,44.61483352832918,0.7233688170864452,11.941374287501427,0.20677080546542956,1.7315494890889447,6.600788604845722,0.12454042090001456,1.886750634743671,7.204845104213563,0.16744613760659371,2.324076856401358,0,0,0,0.535111178029991,0.004435519245863639,,1755.8636261252352,1916.5475835823643,0.0,2206.252308267091,0.8288967653774268,3.759283184999999e-06
